소득 분위,가구주 연령대,가구주 학력 수준,가구주 종사상 지위,가구원 수,취업자 수,가구 유형,가구소득(만원)
2분위,39세 이하,초졸 이하,자영업자,1인,1인,장애인가구,4511.0
5분위,65세 이상,초졸 이하,기타(무직 등),3인,3인 이상,다문화가구,10641.0
2분위,65세 이상,초졸 이하,상용근로자,1인,3인 이상,노인가구,3500.0
1분위,60세 이상,초졸 이하,기타(무직 등),5인 이상,1인,장애인가구,1064.0
1분위,50~59세,고졸,상용근로자,1인,0인,노인가구,1632.0
5분위,60세 이상,고졸,상용근로자,3인,1인,다문화가구,6801.0
3분위,40~49세,초졸 이하,자영업자,2인,1인,한부모가구,10144.0
3분위,50~59세,대졸 이상,임시·일용근로자,3인,0인,장애인가구,11010.0
5분위,40~49세,고졸,자영업자,1인,1인,장애인가구,7797.0
5분위,60세 이상,초졸 이하,자영업자,5인 이상,3인 이상,다문화가구,10819.0
2분위,65세 이상,고졸,기타(무직 등),4인,3인 이상,다문화가구,5691.0
4분위,40~49세,중졸,기타(무직 등),4인,1인,한부모가구,8125.0
4분위,50~59세,고졸,상용근로자,5인 이상,3인 이상,노인가구,10593.0
4분위,50~59세,고졸,기타(무직 등),1인,2인,장애인가구,8133.0
1분위,40~49세,대졸 이상,상용근로자,5인 이상,1인,노인가구,2496.0
5분위,50~59세,고졸,상용근로자,1인,2인,장애인가구,14076.0
3분위,65세 이상,대졸 이상,임시·일용근로자,3인,1인,장애인가구,5743.0
2분위,65세 이상,중졸,임시·일용근로자,2인,1인,한부모가구,3602.0
3분위,50~59세,초졸 이하,자영업자,1인,2인,장애인가구,11421.0
1분위,40~49세,대졸 이상,임시·일용근로자,4인,1인,장애인가구,1523.0
1분위,60세 이상,고졸,상용근로자,4인,3인 이상,다문화가구,1939.0
4분위,50~59세,고졸,기타(무직 등),2인,2인,한부모가구,10997.0
1분위,50~59세,대졸 이상,임시·일용근로자,1인,1인,다문화가구,671.0
3분위,50~59세,중졸,임시·일용근로자,2인,3인 이상,장애인가구,5394.0
3분위,50~59세,초졸 이하,임시·일용근로자,3인,2인,한부모가구,5658.0
1분위,40~49세,고졸,임시·일용근로자,2인,2인,장애인가구,1086.0
5분위,60세 이상,중졸,상용근로자,3인,3인 이상,한부모가구,13529.0
2분위,60세 이상,초졸 이하,상용근로자,4인,1인,노인가구,8220.0
2분위,39세 이하,초졸 이하,자영업자,3인,1인,노인가구,8902.0
2분위,50~59세,고졸,기타(무직 등),1인,2인,한부모가구,4903.0
2분위,50~59세,대졸 이상,자영업자,1인,0인,장애인가구,4985.0
1분위,39세 이하,고졸,자영업자,1인,1인,한부모가구,1135.0
4분위,60세 이상,고졸,임시·일용근로자,1인,1인,장애인가구,8918.0
5분위,30~39세,고졸,기타(무직 등),5인 이상,3인 이상,노인가구,17357.0
2분위,65세 이상,중졸,임시·일용근로자,3인,0인,장애인가구,7610.0
4분위,30~39세,대졸 이상,상용근로자,1인,0인,다문화가구,11843.0
4분위,60세 이상,중졸,자영업자,2인,2인,노인가구,3426.0
5분위,50~59세,고졸,기타(무직 등),2인,3인 이상,다문화가구,15059.0
3분위,30~39세,대졸 이상,상용근로자,5인 이상,3인 이상,노인가구,14804.0
2분위,40~49세,초졸 이하,자영업자,3인,1인,노인가구,4626.0
2분위,40~49세,대졸 이상,기타(무직 등),3인,2인,다문화가구,8694.0
4분위,39세 이하,고졸,자영업자,3인,1인,한부모가구,7612.0
5분위,60세 이상,대졸 이상,기타(무직 등),5인 이상,0인,장애인가구,17166.0
1분위,60세 이상,초졸 이하,자영업자,3인,3인 이상,노인가구,955.0
2분위,30~39세,초졸 이하,임시·일용근로자,3인,2인,장애인가구,3551.0
5분위,50~59세,대졸 이상,자영업자,1인,1인,노인가구,21395.0
5분위,60세 이상,초졸 이하,자영업자,3인,1인,장애인가구,22776.0
5분위,30~39세,중졸,기타(무직 등),1인,0인,노인가구,16176.0
4분위,30~39세,대졸 이상,기타(무직 등),1인,3인 이상,한부모가구,5266.0
2분위,65세 이상,초졸 이하,임시·일용근로자,3인,0인,노인가구,5609.0
3분위,65세 이상,초졸 이하,기타(무직 등),2인,1인,한부모가구,14071.0
4분위,60세 이상,대졸 이상,자영업자,4인,3인 이상,노인가구,17279.0
1분위,30~39세,중졸,기타(무직 등),2인,3인 이상,장애인가구,1326.0
3분위,39세 이하,대졸 이상,기타(무직 등),3인,0인,다문화가구,4381.0
4분위,39세 이하,초졸 이하,기타(무직 등),3인,3인 이상,노인가구,12043.0
1분위,65세 이상,대졸 이상,임시·일용근로자,2인,0인,노인가구,1348.0
4분위,60세 이상,초졸 이하,임시·일용근로자,3인,3인 이상,한부모가구,12548.0
3분위,50~59세,고졸,상용근로자,1인,3인 이상,장애인가구,9523.0
5분위,39세 이하,대졸 이상,임시·일용근로자,5인 이상,2인,한부모가구,11241.0
1분위,39세 이하,대졸 이상,임시·일용근로자,3인,3인 이상,장애인가구,1540.0
2분위,65세 이상,초졸 이하,임시·일용근로자,3인,1인,장애인가구,9302.0
4분위,65세 이상,초졸 이하,자영업자,2인,2인,한부모가구,8107.0
2분위,60세 이상,초졸 이하,상용근로자,1인,0인,다문화가구,3644.0
4분위,65세 이상,초졸 이하,자영업자,2인,1인,장애인가구,4558.0
4분위,40~49세,대졸 이상,임시·일용근로자,2인,0인,다문화가구,6318.0
1분위,30~39세,초졸 이하,임시·일용근로자,3인,0인,한부모가구,1277.0
3분위,39세 이하,대졸 이상,상용근로자,1인,1인,다문화가구,11813.0
3분위,40~49세,중졸,상용근로자,3인,0인,장애인가구,5435.0
2분위,50~59세,대졸 이상,기타(무직 등),3인,2인,한부모가구,10262.0
5분위,40~49세,초졸 이하,임시·일용근로자,3인,1인,다문화가구,9376.0
5분위,60세 이상,초졸 이하,임시·일용근로자,3인,0인,한부모가구,40673.0
4분위,50~59세,중졸,자영업자,5인 이상,0인,한부모가구,17159.0
4분위,50~59세,대졸 이상,기타(무직 등),4인,3인 이상,다문화가구,9105.0
3분위,65세 이상,중졸,임시·일용근로자,1인,3인 이상,장애인가구,4402.0
5분위,40~49세,대졸 이상,자영업자,5인 이상,0인,장애인가구,15655.0
4분위,60세 이상,초졸 이하,상용근로자,4인,1인,장애인가구,7371.0
4분위,39세 이하,대졸 이상,자영업자,4인,2인,장애인가구,5169.0
5분위,65세 이상,초졸 이하,임시·일용근로자,4인,0인,노인가구,17982.0
2분위,40~49세,초졸 이하,자영업자,5인 이상,0인,한부모가구,3965.0
5분위,39세 이하,고졸,자영업자,1인,0인,한부모가구,12025.0
1분위,40~49세,고졸,기타(무직 등),2인,3인 이상,노인가구,1387.0
2분위,65세 이상,대졸 이상,기타(무직 등),4인,1인,한부모가구,4380.0
2분위,39세 이하,초졸 이하,상용근로자,2인,0인,한부모가구,12657.0
5분위,65세 이상,중졸,기타(무직 등),2인,3인 이상,다문화가구,12919.0
5분위,40~49세,초졸 이하,자영업자,3인,0인,노인가구,19093.0
4분위,50~59세,중졸,기타(무직 등),2인,0인,한부모가구,9121.0
4분위,30~39세,대졸 이상,임시·일용근로자,3인,1인,한부모가구,9909.0
3분위,50~59세,대졸 이상,자영업자,1인,3인 이상,노인가구,10103.0
5분위,65세 이상,중졸,자영업자,1인,2인,노인가구,22771.0
3분위,65세 이상,중졸,자영업자,3인,1인,다문화가구,9467.0
2분위,65세 이상,초졸 이하,임시·일용근로자,1인,2인,다문화가구,6031.0
1분위,39세 이하,대졸 이상,자영업자,4인,3인 이상,장애인가구,1541.0
4분위,60세 이상,초졸 이하,기타(무직 등),1인,3인 이상,장애인가구,8142.0
4분위,65세 이상,중졸,임시·일용근로자,3인,2인,다문화가구,5975.0
2분위,50~59세,고졸,자영업자,4인,3인 이상,한부모가구,5379.0
1분위,30~39세,고졸,기타(무직 등),2인,1인,노인가구,1657.0
5분위,65세 이상,고졸,기타(무직 등),2인,0인,다문화가구,18799.0
1분위,65세 이상,중졸,상용근로자,2인,2인,장애인가구,1618.0
4분위,65세 이상,초졸 이하,기타(무직 등),3인,0인,노인가구,7839.0
5분위,39세 이하,대졸 이상,기타(무직 등),2인,2인,장애인가구,15645.0
3분위,65세 이상,중졸,상용근로자,1인,0인,한부모가구,6819.0
2분위,50~59세,고졸,상용근로자,2인,0인,한부모가구,6248.0
4분위,40~49세,초졸 이하,임시·일용근로자,5인 이상,1인,장애인가구,7877.0
5분위,60세 이상,대졸 이상,기타(무직 등),5인 이상,0인,노인가구,17205.0
3분위,65세 이상,대졸 이상,임시·일용근로자,2인,2인,장애인가구,12700.0
5분위,39세 이하,중졸,임시·일용근로자,2인,0인,노인가구,12052.0
1분위,50~59세,중졸,자영업자,5인 이상,3인 이상,다문화가구,1911.0
3분위,65세 이상,대졸 이상,임시·일용근로자,2인,0인,장애인가구,8624.0
4분위,39세 이하,대졸 이상,임시·일용근로자,4인,0인,장애인가구,19314.0
5분위,40~49세,고졸,임시·일용근로자,5인 이상,3인 이상,노인가구,14679.0
1분위,30~39세,대졸 이상,임시·일용근로자,3인,3인 이상,다문화가구,1987.0
5분위,65세 이상,중졸,상용근로자,5인 이상,2인,노인가구,16105.0
3분위,50~59세,초졸 이하,기타(무직 등),1인,3인 이상,노인가구,4884.0
2분위,39세 이하,고졸,자영업자,4인,3인 이상,장애인가구,4476.0
1분위,39세 이하,고졸,상용근로자,3인,2인,장애인가구,2140.0
5분위,65세 이상,대졸 이상,자영업자,2인,2인,노인가구,13462.0
1분위,39세 이하,초졸 이하,자영업자,1인,0인,한부모가구,619.0
2분위,30~39세,고졸,상용근로자,1인,1인,한부모가구,5443.0
2분위,39세 이하,중졸,임시·일용근로자,4인,2인,한부모가구,3561.0
5분위,60세 이상,대졸 이상,상용근로자,3인,3인 이상,장애인가구,16873.0
4분위,60세 이상,중졸,자영업자,1인,0인,장애인가구,16003.0
4분위,39세 이하,대졸 이상,자영업자,3인,3인 이상,다문화가구,11706.0
2분위,65세 이상,고졸,임시·일용근로자,3인,2인,장애인가구,10192.0
4분위,60세 이상,대졸 이상,상용근로자,1인,1인,다문화가구,6874.0
3분위,50~59세,초졸 이하,기타(무직 등),3인,0인,장애인가구,8036.0
5분위,60세 이상,중졸,자영업자,4인,2인,한부모가구,10540.0
5분위,39세 이하,초졸 이하,상용근로자,1인,2인,한부모가구,12175.0
1분위,65세 이상,중졸,임시·일용근로자,4인,3인 이상,노인가구,1039.0
4분위,40~49세,중졸,임시·일용근로자,4인,1인,노인가구,5102.0
1분위,65세 이상,대졸 이상,기타(무직 등),3인,2인,다문화가구,2599.0
3분위,65세 이상,고졸,자영업자,3인,3인 이상,다문화가구,3686.0
2분위,65세 이상,고졸,기타(무직 등),1인,0인,노인가구,9535.0
2분위,50~59세,초졸 이하,기타(무직 등),2인,3인 이상,다문화가구,9073.0
2분위,30~39세,대졸 이상,기타(무직 등),1인,0인,장애인가구,6732.0
4분위,39세 이하,고졸,기타(무직 등),4인,3인 이상,한부모가구,5510.0
2분위,30~39세,중졸,임시·일용근로자,3인,1인,노인가구,2927.0
4분위,40~49세,중졸,자영업자,4인,3인 이상,노인가구,6910.0
3분위,30~39세,대졸 이상,기타(무직 등),5인 이상,1인,장애인가구,10928.0
1분위,39세 이하,초졸 이하,자영업자,5인 이상,1인,다문화가구,1507.0
4분위,39세 이하,대졸 이상,임시·일용근로자,4인,0인,노인가구,5669.0
2분위,40~49세,초졸 이하,임시·일용근로자,2인,3인 이상,노인가구,8725.0
3분위,39세 이하,대졸 이상,상용근로자,2인,3인 이상,장애인가구,16693.0
4분위,40~49세,중졸,상용근로자,1인,3인 이상,한부모가구,7859.0
2분위,40~49세,대졸 이상,자영업자,1인,1인,노인가구,5758.0
1분위,39세 이하,고졸,상용근로자,1인,2인,노인가구,823.0
2분위,60세 이상,고졸,기타(무직 등),3인,3인 이상,장애인가구,4670.0
5분위,40~49세,대졸 이상,자영업자,2인,3인 이상,노인가구,19632.0
4분위,39세 이하,초졸 이하,임시·일용근로자,4인,2인,노인가구,9917.0
4분위,60세 이상,초졸 이하,임시·일용근로자,5인 이상,0인,한부모가구,7024.0
4분위,40~49세,중졸,기타(무직 등),2인,3인 이상,노인가구,7711.0
1분위,60세 이상,중졸,상용근로자,2인,2인,장애인가구,1258.0
3분위,50~59세,초졸 이하,자영업자,2인,3인 이상,한부모가구,7613.0
4분위,65세 이상,대졸 이상,자영업자,1인,1인,한부모가구,10192.0
1분위,50~59세,중졸,기타(무직 등),3인,2인,한부모가구,685.0
2분위,60세 이상,초졸 이하,상용근로자,4인,1인,다문화가구,5350.0
2분위,40~49세,초졸 이하,자영업자,1인,2인,장애인가구,6340.0
3분위,39세 이하,대졸 이상,기타(무직 등),3인,0인,다문화가구,6774.0
5분위,30~39세,고졸,자영업자,2인,1인,노인가구,13213.0
1분위,39세 이하,초졸 이하,임시·일용근로자,3인,3인 이상,한부모가구,1257.0
3분위,30~39세,중졸,자영업자,1인,2인,다문화가구,7026.0
1분위,30~39세,대졸 이상,자영업자,2인,3인 이상,노인가구,1509.0
5분위,40~49세,대졸 이상,자영업자,1인,0인,다문화가구,16854.0
1분위,60세 이상,대졸 이상,상용근로자,4인,2인,한부모가구,650.0
3분위,39세 이하,고졸,상용근로자,2인,0인,노인가구,11050.0
4분위,60세 이상,고졸,기타(무직 등),3인,2인,한부모가구,7663.0
4분위,50~59세,중졸,상용근로자,1인,1인,한부모가구,18644.0
3분위,40~49세,중졸,자영업자,5인 이상,3인 이상,다문화가구,5283.0
2분위,40~49세,대졸 이상,자영업자,3인,1인,장애인가구,3896.0
2분위,50~59세,중졸,상용근로자,3인,1인,노인가구,5082.0
2분위,39세 이하,초졸 이하,상용근로자,2인,1인,노인가구,6503.0
2분위,65세 이상,고졸,자영업자,3인,1인,장애인가구,2526.0
3분위,50~59세,대졸 이상,자영업자,1인,2인,노인가구,6108.0
2분위,39세 이하,대졸 이상,임시·일용근로자,5인 이상,3인 이상,다문화가구,6983.0
2분위,30~39세,초졸 이하,기타(무직 등),4인,2인,노인가구,3772.0
4분위,40~49세,초졸 이하,상용근로자,5인 이상,2인,다문화가구,14885.0
5분위,39세 이하,초졸 이하,기타(무직 등),1인,2인,노인가구,13349.0
4분위,60세 이상,초졸 이하,자영업자,2인,1인,다문화가구,6005.0
1분위,60세 이상,대졸 이상,기타(무직 등),1인,0인,장애인가구,1921.0
1분위,40~49세,고졸,상용근로자,3인,1인,노인가구,2863.0
5분위,50~59세,고졸,상용근로자,2인,2인,다문화가구,18907.0
2분위,65세 이상,초졸 이하,기타(무직 등),4인,1인,한부모가구,9126.0
1분위,50~59세,중졸,상용근로자,4인,3인 이상,한부모가구,2943.0
3분위,39세 이하,대졸 이상,임시·일용근로자,1인,3인 이상,한부모가구,5886.0
4분위,50~59세,고졸,자영업자,3인,1인,노인가구,12525.0
4분위,40~49세,초졸 이하,자영업자,4인,1인,다문화가구,4678.0
2분위,39세 이하,중졸,상용근로자,5인 이상,0인,한부모가구,6533.0
1분위,30~39세,중졸,자영업자,2인,1인,노인가구,1463.0
5분위,50~59세,초졸 이하,임시·일용근로자,5인 이상,1인,다문화가구,26315.0
2분위,50~59세,대졸 이상,상용근로자,4인,0인,한부모가구,8809.0
4분위,65세 이상,고졸,임시·일용근로자,4인,1인,한부모가구,10808.0
4분위,39세 이하,중졸,임시·일용근로자,1인,1인,노인가구,9696.0
4분위,60세 이상,고졸,자영업자,1인,1인,다문화가구,10545.0
2분위,50~59세,고졸,자영업자,2인,1인,노인가구,5650.0
2분위,40~49세,중졸,기타(무직 등),1인,1인,한부모가구,5379.0
